air		 0.030103
albuquerque		 0.055291
allen		 0.049063
altair		 0.215698
apple		 0.058854
atlas		 0.050380
autism		 0.030900
bad		 0.032893
base		 0.042396
basic		 0.114747
bit		 0.041436
blazer		 0.048485
board		 0.030700
bob		 0.034099
book		 0.030700
brain		 0.096146
brian		 0.037440
burt		 0.150632
business		 0.069441
byte		 0.059386
cable		 0.051096
card		 0.031419
change		 0.045320
charter		 0.035626
chip		 0.052960
close		 0.043858
clyde		 0.065073
code		 0.056015
company		 0.149116
compiler		 0.030900
control		 0.040934
create		 0.037279
cubed		 0.090058
customer		 0.045595
data		 0.069408
day		 0.157888
deal		 0.035817
dec		 0.032323
design		 0.037643
development		 0.050436
digital		 0.055774
disk		 0.050015
dollar		 0.035371
doug		 0.041435
dreamworks		 0.031185
drive		 0.030262
emp		 0.049736
father		 0.038755
feel		 0.032476
flight		 0.056881
follow		 0.037279
foot		 0.061430
fortran		 0.035053
future		 0.040203
game		 0.054714
gene		 0.052694
guitar		 0.060247
guy		 0.048945
hand		 0.048974
hard		 0.051898
hardware		 0.051192
head		 0.051167
hendrix		 0.120790
holmgren		 0.032509
hour		 0.055553
house		 0.035817
human		 0.032048
ibm		 0.085224
idea		 0.063594
industry		 0.030700
intel		 0.044981
internet		 0.032426
job		 0.047238
jody		 0.046420
kildall		 0.049736
kingdome		 0.033157
lakeside		 0.109951
language		 0.049109
late		 0.051898
lead		 0.039472
left		 0.054822
level		 0.034355
life		 0.048974
lose		 0.038741
love		 0.035103
machine		 0.075289
mainframe		 0.035344
market		 0.072365
memory		 0.046162
microcomputer		 0.069072
microprocessor		 0.073840
mike		 0.078398
minicomputer		 0.045052
minute		 0.038755
moment		 0.032048
month		 0.061401
mother		 0.045154
mouse		 0.038283
music		 0.039890
nba		 0.045229
night		 0.051674
office		 0.048040
online		 0.037361
operating		 0.041485
parc		 0.043794
paul		 0.057241
people		 0.126456
personal		 0.039472
pertec		 0.033157
pilot		 0.038302
plane		 0.043138
play		 0.043858
player		 0.036253
playoff		 0.030758
price		 0.035428
product		 0.048714
program		 0.103278
programmer		 0.075911
project		 0.047512
read		 0.036123
real		 0.032893
record		 0.031431
return		 0.038741
ric		 0.043842
rita		 0.030152
rocket		 0.056808
school		 0.050436
seahawks		 0.052962
seattle		 0.109539
sell		 0.047512
service		 0.031302
set		 0.059939
seti		 0.041193
share		 0.060670
simulator		 0.049686
softcard		 0.066314
software		 0.160976
song		 0.031090
sound		 0.030557
space		 0.056833
spaceshipone		 0.166157
speed		 0.030693
start		 0.059208
steve		 0.072732
talk		 0.032476
tape		 0.039310
team		 0.077514
technology		 0.066505
teletype		 0.053585
ticketmaster		 0.036121
time		 0.260222
told		 0.064841
traf		 0.051149
user		 0.034314
watch		 0.041736
week		 0.043547
whitsitt		 0.075854
window		 0.031602
wire		 0.037592
yates		 0.031054
